one,two,three,four,y
34.259629907926914,78.2363854003106,69.93674661124167,62.89895320729642,649.8088781260586
79.09307992728394,61.05430026359504,83.92797341747797,86.50997676389902,893.7179811695573
85.66441281848321,32.715614828307324,75.38725657443054,77.16015133386023,822.6893547675464
56.679446381804,58.94353211894992,37.04793728365401,24.04323158480461,449.73660329488416
95.38576900152563,42.377510544875456,88.88078710092402,57.63168692437621,857.0127396133117
58.444426501166376,53.392245039655826,81.17417338414333,43.484032784874444,683.5562483576877
33.36783742445185,83.5584155936212,87.29821481008818,2.040402023298139,538.5519750770545
75.92469382017893,99.33516444064533,67.69564034373334,25.964745167325372,675.4444095238566
61.09008197488912,68.57616851090596,3.3690295202784872,50.616071312402084,417.0877548587001
62.15967110871147,32.90114935926548,49.57937966169408,81.37391138730082,662.1343991104463
38.30612771410206,74.65618330242003,1.5502158994510784,75.62983648595461,422.71422558953907
83.59364913559737,55.89186215109122,39.33588590382975,87.93596092489446,727.9125265875093
97.75879020699742,44.71670200528209,86.87452105216306,96.70285453800811,975.4146516011344
40.58554913731966,48.88082617340695,34.397841930366496,95.39212111485949,594.7622690876406
63.7095585935208,76.26982398639632,4.371210339663658,41.01182384918677,407.7909189765475
9.913743492811982,34.586133401030835,18.333210910788843,68.72338333611305,343.7517067860869
13.827671913333727,9.575229491614218,25.931899491154137,21.829175763443075,220.5772246337848
70.8861141212998,89.77259887302075,1.3612196300923054,88.7987085528558,574.8584082572438
62.22342274056854,93.64524274686478,13.161216658107207,86.30357705519441,591.9005628386631
22.95614742494061,26.66175327587566,60.43257779790688,70.80901108497181,549.7465002277941
3.836584005214456,4.806914871820163,88.70815535454433,49.48258049137815,519.7859776380341
75.0363222533331,21.156008745283074,98.60460457408615,12.751190031058062,679.2332252796031
40.58318488877554,34.95688129206659,82.97500436582513,70.26255560550123,699.367753652317
63.101952981227015,70.42160140715687,46.88071432429228,10.309099571631638,478.1480669026271
47.55969437607189,61.440233598443754,69.43096545999435,41.38713507730947,605.9562144292933
68.08733047787256,95.40028791008424,62.42932986135324,42.91694770974048,678.9035712922923
79.63917463283626,41.85745533798812,17.389932574186258,38.735663965869826,466.31838291826404
72.48897572344332,80.53842677841655,71.23976331229143,24.799199327828774,657.722615680237
68.31460512662865,36.64929413106268,37.64487917485457,69.30295687581045,599.7969188440884
39.086271375754244,10.40095211172356,42.42033757691592,41.11671325958947,420.17890622691584
50.33064574673886,65.26504796790915,85.60795447185049,33.38935336511299,659.2941347623866
71.99762947695643,42.75695199741069,18.456259365406567,81.49517513921714,577.093912667568
83.05343024343624,81.48205938656017,35.31951150389505,4.250632569269486,484.1250217465863
81.99953485987486,15.11695092392646,19.748993379308555,22.616551101592737,408.1970877194037
92.82816941726936,99.11070405668951,21.61874860398511,94.67352300328122,748.4302086521536
10.621610577652463,15.42707229759033,31.088811641156695,97.79416355300364,465.1997413887791
74.06257602977452,16.548562181118367,12.61142207669559,67.79386599273481,492.1962902790858
19.074560075438786,69.09814370674357,88.03277854814806,31.082944007161977,571.9115123209704
93.41206305411635,40.43660113852866,60.386727059632385,2.514616514791024,569.8700308174596
46.37472353308262,69.91468819908292,76.91852036825806,23.329642157665536,586.8947554177909
57.9383544183474,74.65692567177484,0.9348004249408014,12.926247670861066,291.1057427478702
99.41206900223295,9.336701964349855,94.92934512768066,66.87280646850232,888.360544983308
49.30849915903874,34.297837619176356,51.37039356690839,49.81219231354738,537.1985018216362
13.029081830355636,91.84516508387485,98.74602430801764,75.6575650073207,752.4837965922826
48.85907116340878,38.721556829224205,46.558024574309854,56.04004766299177,539.3895132056683
