one,two,three,four,y
62.302359296084866,93.64577200931541,69.35897706711438,70.70387671922377,777.4394269447903
63.71987660391717,37.33083455354341,54.87863659670725,56.300691118620215,621.8534716443602
70.03737211039892,26.87550950273548,51.91344108118525,51.21367404598392,598.4225751323174
27.523503737747816,63.439744757533134,77.68935951322345,76.96518722128519,687.2681985325897
84.36836538501576,80.52805679074689,31.33981958224544,31.84590097822775,553.4627109119261
90.6018122161276,10.261778388069168,12.900151031281222,12.22079187164622,370.77345833497185
53.632965212491584,99.90944506822362,8.175689612569702,5.63720309366341,299.1404729756757
91.95100061879347,78.09458713555102,54.05466033575305,55.15704408487489,741.1187653879549
76.43392305408359,40.29635191926724,83.64989979788801,83.49255656796348,851.0467698777975
38.45124129179951,35.85711249018635,31.48637662966056,31.12131780915648,368.2007798046833
23.197717496754265,82.42427445495153,56.11774533885163,56.94029788672341,551.4510024143217
31.982951726760273,54.95482415408596,93.80361715941892,93.09674842163605,802.1836858906895
37.1418767637417,68.55632104302254,92.57058937647238,93.28062720626308,835.8043672908938
44.902356159997524,75.29941152181844,25.314834810398793,25.90480716568973,391.6556768916964
53.93214721193442,6.0840864134564905,25.315515851323372,24.773738831947277,342.5878590223574
13.692225498091883,28.08672436217612,0.5265146907034547,1.264068845937336,79.69998491942461
68.95102013336655,34.467648487320915,31.77288348002955,30.979536370971225,458.7331191892122
50.99696288875995,22.281041165835383,78.42890717208284,78.34001505716931,723.1058457732237
8.744204071694172,96.35441804041955,28.42667640768051,27.72448905439105,317.4587374927774
55.1879382735037,81.11320397079571,74.19497402043787,75.74766514071946,778.6194792084468
24.054312897680184,8.522559939819397,89.64480673353225,87.04985632732037,690.066070050225
66.67822283285463,42.69628701016752,4.664643619662254,4.5317349038956145,272.84501906979705
21.58524838207876,34.39418505776112,71.63394396849306,72.07843872130265,602.8667192480738
20.120985680531685,12.846077473477255,86.33565893994415,85.68209443313496,671.6084602054801
70.27068180678843,99.75605609157888,48.940879773788204,48.855078584051554,651.8963008373878
49.08630593823315,83.41096579567339,0.0770550208301764,0.39410359157699054,231.93118950065062
19.81009927748976,48.119571401770685,69.2704897358707,68.99872081692925,587.8334483932823
67.97496767480455,26.045001689671125,67.68986218658466,67.4565974066491,700.2962558905269
48.707867886484955,70.00937205406345,26.408181959850474,25.88242939086411,397.5583456616894
97.6899340532707,56.64829315395011,2.5891338791910874,1.8939867922423776,363.19445560809834
26.944632028440775,62.05169963334436,69.78733878749695,68.54300363284845,622.8189096530429
7.259124350523563,77.36397264694884,78.77155834137976,80.31291586546236,661.8301640894522
70.06394640813573,22.90982921077524,69.59519131100764,70.22775461162338,725.5427174349617
87.58374635220574,40.017071362637765,5.380088575172722,5.31717944689722,337.8621096862094
86.85699866553972,75.59106599283555,9.631716915079831,11.699601572511826,416.3532651062386
12.117584286815339,93.43620320115093,17.949426027440676,16.9110920892549,245.94472164210225
31.38446178504421,8.460205161431919,60.300302674055196,61.10552005757937,531.0966214891553
3.7011645317594333,83.49867033623691,80.65172044021557,80.77462724373963,657.1926323146484
79.76271917088802,26.846625773797797,8.68533134411265,8.998686003803178,328.11011378786526
55.25798391921354,18.47951418873636,93.58701940801643,94.02380399250862,842.8111232293296
8.287073779436733,36.97871305960564,19.196990445381324,18.580725591102535,193.8228889518359
12.04331627337271,3.663960564299021,27.410238369102427,26.995939726499373,230.92895436286108
64.6262805895315,38.56834762977593,88.56288459332495,89.98826039197759,863.2405276773954
97.47625203320234,41.83945763548747,94.24165780194377,94.906672367797,998.862617464939
76.76724144635382,68.86514930647893,99.63856851487196,99.62873437659427,998.3438168664964
35.471308158745785,47.88574069573335,6.494083049161047,5.408497630995548,192.66865213304567
43.54689930787918,85.12542132831739,93.03233328033068,94.00378874342002,872.7517111919307
35.338238054662575,16.23378778170878,9.683643793842204,10.606731792135928,196.8149389130578
76.57361297424055,63.11677334166118,88.94288225668602,88.41263793144037,910.799122376029
76.8583720529516,1.7711079594278885,56.60120444809041,57.15053516999332,629.5480335512923
42.73230335830327,9.062568460415337,15.450852137907667,15.8338840122655,249.4244915132009
89.49688839158064,70.9049756232343,82.77191171243349,82.3761316282951,915.589014581392
51.93746866377962,26.271155483461957,91.05732013507111,91.5406314174749,823.9792241338903
95.09648684864706,48.10168264501505,1.4942418487033393,0.26811825669376504,334.27238116756666
98.78023231332394,82.9294499814523,64.61782310770762,63.89397978375849,826.4740600183326
94.50217449896162,74.47932424832455,11.518244237813388,10.512252509315424,434.2881277956828
86.73044688295967,52.9076024242095,67.94584677052804,68.0618524389296,790.6081189455313
93.99680082737305,95.86191385794538,48.60163585399307,48.096123298958396,710.4192922427353
24.078593008761118,87.33993951880673,20.12309438007446,18.514790779903958,290.2703657388527
23.392861895978037,11.824893712262526,38.62123710312146,39.670827171021365,359.6825467388949
17.329879964282927,16.166032657901493,46.19588225905049,46.22376508657313,391.4292810744113
79.74986766866631,47.912231879577355,41.07043724448305,40.89752233306763,572.9220456604075
92.66818517922427,54.04197095499822,4.391590467503363,5.159788268779928,367.08518868818373
23.042963248034695,34.78861574988055,95.35095763066177,95.47075409809179,769.4588724863104
18.13540988913945,14.718594701893322,18.944500389103354,18.163729284260686,198.63520826528406
96.99359971043542,59.847045157365095,76.20813406655573,77.49888098008597,894.1943179296959
84.23311306889252,75.60839961550559,2.7375114959326785,3.4642903737396447,355.9912197379614
44.15459600262122,52.889995838310675,81.60819549585453,81.88382337187763,759.9098609031631
