one,two,three,four,y
47.998897267960224,72.91331391871518,233.1227890693262,3.020846181723214,593.3395945449382
-1.932336156772724,-9.321556730768817,72.43973097262642,109.84325087613665,682.2016170569548
35.07358235777426,3.290543319292034,110.11737029161094,-7.440903673760901,218.17606766104794
83.28363464060999,85.95875284510937,119.52745816153694,85.90928703142868,1017.9010117061961
32.96061386357917,-1.4896308457005532,-41.78915779542116,49.642537137129985,580.2012438598917
3.5203373064342287,60.924508924671,61.27154697617447,29.19004363294301,626.2128774814539
43.12964241909394,40.41130001819742,86.28464556248336,52.357925725802914,573.4926168138985
-17.111270090785485,79.70721240218171,34.780726953272485,77.10955189199562,444.450591903946
27.304126193907663,-1.2259587851275846,35.67173662396521,74.82320118719136,548.5048244464613
77.58358626015743,22.400596126752344,17.66790207965001,86.59655851498417,519.729927514642
-1.7463227523450087,77.59362164707237,40.28625733292695,7.426590170306506,496.87679076884234
54.1828087655491,48.790199266924695,125.39385143048972,20.28519401453913,465.69600959474127
-81.9439240830379,36.70336696073905,-16.28792150043666,69.16920254864314,373.413857074047
112.51858251304789,102.88869702758944,47.867645246360766,70.55243000581174,433.99177216062253
-57.18324706887674,2.1703197657793005,-22.391956280159015,34.51245948320453,251.12722139584707
50.469465078417315,-29.56109775718922,103.34653482546793,20.069157649198043,413.7282574551274
-58.80890803303872,75.85678586351072,-51.23713792374967,81.83903516986383,698.05849300193
46.876260690441725,48.11399137081975,-23.62646662392676,2.9994272931023005,378.2443137802138
150.11275467946405,98.84075481263142,9.193902304094554,5.213106791023719,399.3066741432046
6.452768626422017,73.1935841584129,10.348609727577326,2.528471113850822,477.467698227379
41.39929926065922,107.01996695442826,-114.84227336912295,2.8157679397296613,497.29287910684985
19.508397111462166,65.18052337668315,53.66192370038937,41.03041531985385,521.6960530836275
13.356645689314533,49.20743228241405,158.3503332969002,14.899094578030773,489.99665719339123
68.44504577302965,54.63156428160178,116.55055852197616,89.75454297480043,846.8699629601916
80.17357862210461,22.272332314266166,0.9081710490637462,34.50677785671464,533.4844402021916
-13.292794278949778,38.96650965726883,-35.671263678919004,100.65352683901587,644.1814211512102
83.27901612952019,36.92239986352993,23.225758585444872,86.16039697943155,565.3376416844054
3.9355184376942987,82.69552517793214,15.687613216076386,19.2311024951221,599.3922313146077
134.63841766836634,45.989573942928615,-43.328911428447284,77.95631855256734,935.6309084291574
153.35611761894856,110.99545026804765,55.5609089931891,52.4173263213757,516.2296143244641
130.142642790963,65.33952748710118,156.259267923209,94.23261140108482,714.764662928842
-40.091225846482914,77.66563041684542,-102.55153439694021,42.456503209751205,467.5660898026743
62.34187810643112,42.875904398400195,21.25379623105057,40.51096013279326,585.1580002897574
-35.91798114086809,-5.315162140581677,55.4076069758959,47.359976232036374,341.7412623462223
-47.58334511609152,97.69813844483568,-134.21461414521738,45.6969631801875,464.17491586045276
63.82892974643792,11.857096089709863,228.2178762252683,54.00235919892283,623.4129945640312
72.51211563480206,87.19769412180999,60.29224261520086,20.25260762290061,683.065492779344
20.395737080849177,16.04077420856246,-17.75531373375468,19.249442167149745,158.10366329099344
103.17141139857274,32.726309018189404,137.08410005540225,95.33506329093743,837.883287481905
93.28536339895243,136.08860164923834,-59.5515010761432,44.231789746171344,494.9078822847657
78.62298824444345,59.03581214863166,20.025944419898256,87.472954266687,810.0160980271139
47.91756931053404,56.61742345681463,99.71445058997196,82.68128936960409,698.4777917174047
46.4838411938432,40.72871636360213,-52.4771581830059,83.28385945556909,571.0994785771805
139.17802634618533,76.39320033449049,48.64000870036714,1.3786153101946694,534.5492754711696
69.04134228418431,-13.158788191516273,105.41775042205998,33.17245002475762,790.7248231836334
109.08077303868056,48.26281690414441,36.12731940166498,21.809581919091755,672.4161481117048
101.857480670232,-8.778016541683341,86.40614112521499,32.08845235083054,820.1775267842984
14.409560388347458,99.70402652345183,64.01135821599883,22.816253117164813,599.4735865691409
30.61372640145801,-16.861608757373553,130.86693141797534,54.17964100423439,510.65209502685957
-37.755816594146765,50.04217864932865,8.686225346850783,46.24362602565625,375.2105747679236
-56.4059301872218,56.801233904852864,97.04688190840952,7.113026061643094,522.7752547016978
120.98796589466477,3.9836151933163855,21.20958059501148,25.349270180770837,526.4758147319694
57.86138658894466,86.68116951190645,153.47153901919114,25.68153019241813,534.9178224753234
78.95157352232076,85.0239305855631,9.615018103130502,63.45310570697483,495.75167497748987
163.74307641171652,103.69242699810518,134.80638555681583,-8.372689165321582,486.5155812002358
55.12334108820599,78.62678107450157,-61.483062796725974,31.125331090086696,345.764369396487
-70.11937284589419,-25.39569935150206,118.90204926997913,14.732388191986379,296.511598770318
63.954043043089754,58.233580011354334,74.14646346485887,23.911266090381947,768.1887590539952
46.50738403162888,63.392065684270065,52.328541134796176,41.85906967642331,451.56417326242354
43.614458989196464,83.79978389977084,33.89725822530257,73.67890596723129,589.6662037113372
-30.930884904744946,106.32755223246961,-12.338238107144534,75.46691888174686,646.8466172622777
33.29732421139202,104.03393143876679,81.16544235586694,23.653927081183397,358.28486813570856
65.77872431599074,46.07030042809259,7.982785241842819,82.97910247147198,609.4393329488148
48.32222818660146,38.449269893613334,30.68433509897234,-1.2022978086937202,511.05940481102016
107.27722417281797,125.09129707307065,239.1578735993488,85.63612601397159,836.9878005540213
36.83139115308546,72.07933333941503,13.89531368035017,70.21199852783553,610.4125404345642
-23.217833429438752,21.284258534403257,54.19611504365082,82.47331487229218,357.8420046499651
37.73571986585835,142.3169270486493,-95.85419158721454,70.15778590026915,655.7879254875854
28.073141295296054,93.49050565956078,85.12395360017308,35.14692156872653,583.3654021112899
134.1545214220588,54.68381756887288,91.51422718456656,4.722540452676558,492.8816877016191
76.34596754291412,26.293738671144517,113.76480393395335,75.58861579303917,646.8875591783799
96.10129255235636,3.2667112248782892,57.156071014250486,10.173576332176925,186.67097188547226
24.05352554035975,90.6798522263774,45.633366385635824,76.93006203813844,585.5818553005599
123.60021146992167,69.52020598481285,-128.94954155377926,14.891099897081677,592.0379296356465
120.2731421626537,92.67949068484549,-48.89430668335854,25.270905071179026,494.36845258334506
-22.830119052717297,21.396060858456355,83.06433935946853,31.843778148770937,535.250172535946
64.64674532304376,41.328332296307025,35.491170646884285,40.749302906799144,593.0749391496007
79.47010089218935,61.152733473651054,31.18255155402716,11.44389032095167,421.536924078561
68.57181306306917,18.669237480396706,147.99406429823108,23.666216185451656,554.6814156996652
22.681569422257795,50.386580967108834,-118.3704287785714,92.67145295719847,600.2701096139788
37.195102822898406,7.286125753960103,151.0496048178204,-9.349305496346432,388.153670670281
-46.306804136465814,42.13258330264679,29.55400393201856,61.29259839530005,402.2701284634235
26.85023752242863,53.01662398059222,101.03378683239919,5.120478786835543,441.2312394839029
